condition,seed,generation,best_fitness,mean_fitness
crossover,1025,19,5156.218593694937,2594.4591703595675
crossover,1026,0,118.99061179336545,26.25997281331803
crossover,1026,1,118.99061179336545,53.67539267470075
crossover,1026,2,332.93505513769804,100.38365755100422
crossover,1026,3,332.93505513769804,165.97286042841372
crossover,1026,4,384.6103883410761,253.46604586566585
crossover,1026,5,384.6103883410761,300.8651561413644
crossover,1026,6,385.6148415049614,323.14705667804463
crossover,1026,7,386.86378125849814,329.32801704360344
crossover,1026,8,389.77631122190047,358.6869791114131
crossover,1026,9,389.77631122190047,315.22727877492645
crossover,1026,10,391.61343222566114,315.0042427553631
crossover,1026,11,392.27488278353934,266.3868481999995
crossover,1026,12,393.2039564200186,324.80404912809246
crossover,1026,13,394.2604302259804,351.2234123689232
crossover,1026,14,394.2604302259804,372.77202124969403
crossover,1026,15,394.2604302259804,334.1268203737947
crossover,1026,16,394.2604302259804,367.810127453438
crossover,1026,17,394.2604302259804,347.4935783586512
crossover,1026,18,394.2604302259804,330.6863872366602
crossover,1026,19,394.2604302259804,352.7848532246765
crossover,1027,0,113.26809396037169,0.7201606286886495
crossover,1027,1,113.26809396037169,20.08549276004747
crossover,1027,2,119.51699039515387,63.062373632628656
crossover,1027,3,139.43113756818272,101.48755370332057
crossover,1027,4,140.86049036230776,109.20417289530738
crossover,1027,5,141.6170317516054,117.14035965128174
crossover,1027,6,142.06946615496153,126.05761495345726
